Product Name,Rating,Date,Author,Body,Link
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"September 3, 2019",Max,Bien cómodos,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"August 14, 2019",Lorena,Nice shoe,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"January 14, 2020",Rublio,Great fit,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"December 14, 2019",Catburt,These were a gift for my husband and the reason I chose them is because he does not like flashy cleats. I went by the reviews and got 1 whole size bigger and they barely fit. He did stay with a size bigger and absolutely loved them.,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",1.0,"March 10, 2020",Kindle Customer,"As you can see in the picture , this shoe runs really small , I bought a size 11 but this is not a size 11 maybe a size 9 . In the picture you can see a real size 11.",https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"February 24, 2020",Alexandra,"They’re my daughter’s. She’s really picky, & she’s likes them.",https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"January 24, 2020",irausi massiel rivera maldonado,For the first few times i wore it and it scratched my heal after few games it was okay to wear it without hurting yourself.,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",1.0,"July 24, 2019",ThunderMug,"I exchanged the sized 10 1/2  for 11 and still to tight and I dont think is the sized I tink is the wide of the shoes I cannot wear , when I finish play soccer and took it off , I feel like doesent blood in my foot",https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"January 13, 2020",SheehyCFC,My son likes it.,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"February 3, 2020",daniel,Gotta order half a size up at least.,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",4.0,"February 17, 2020",Chris,"The cleats seem excellent, but go a full size bigger. I wear size 12 everything. 12.5 was too small on my toes, 13  was the winner.",https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"December 21, 2019",Chris Casey,Shoes are for high school soccer and zero complaints....,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"June 5, 2019",Jamie,Great,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"October 20, 2019",Rayce K. Liu,Son muy bonitas pero ya no las necesito,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",4.0,"November 30, 2019",Charlene,Fit a little small but very good quality so far,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"December 30, 2019",hebert perez,i bought these for my 15 yr old son. he plays soccer. he loves them and they look good on him. id buy again if i he wanted them again,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"January 27, 2020",Jay,Fit as expected,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"August 19, 2019",ThunderMug,I liked everything about this product. Everything about it was as I expected.,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",4.0,"May 11, 2019",SheehyCFC,The shoes fit my son a bit tight when he first put them on. However we practised in them for one evening and he reported they feel wonderful. He loves them!!!,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",1.0,"December 15, 2019",Amazon Customer,No llego el pedido en los tiempos acordados en la compra,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",1.0,"January 6, 2020",Satisfied,Al primer partido la tela que cubre al zapato se despega de muy mala calidad pensé que iba a ser algo mejor echo piensalo para tu futura compra pero no lo recomiendo,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"June 24, 2019",Pablo Martinez,Thank you,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"April 24, 2019",Ldra2,Shoes fit perfectly and my husband loved them.,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"January 12, 2020",Christina,Perfect,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"October 15, 2019",Pricila Aguayo,"Functions, designs, prices, I love it.",https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"August 10, 2019",Lynne U.,Great value,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"August 21, 2019",Alex kim,Good product,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",1.0,"August 13, 2019",ThunderMug,"I exchanged my first pair for a half size larger, but this style of shoe is just made too narrow to fit an average male foot, IMO.",https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",1.0,"December 15, 2019",SheehyCFC,La talla corre número y medio más chico según clasificación norteamericana,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"January 14, 2020",Bruce S.,This soccer shoes fit me as I was expecting. I like it.I really like the package.,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"August 28, 2019",Henley Castaneda,Price is great for this utility cleat.  I would buy again,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",4.0,"August 15, 2019",Martial POSSOK MOKO,Todo bien,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",4.0,"November 20, 2019","Business owner,",Shoe was to narrow and didn’t offer wide so returned,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",2.0,"December 10, 2019",Jorge,Product runs small in width it’s made for narrow feet but product is very good quality,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",4.0,"August 24, 2019",Billie M.,Rugby,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",4.0,"January 3, 2020",Amazon Customer,"Muy buenos zapatos, comodos, bonitos y estan super bien",https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"February 11, 2020",James Muto,My teen love them,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"November 26, 2019",ThunderMug,Good as expected,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",4.0,"August 31, 2019",SheehyCFC,Bought these for soccer and rugby and they work very well for both,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"January 7, 2020",Antonio Clavier,Boyfriend loves them,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"October 31, 2019",Ben Steen,"Great soccer shoe, just like the description",https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"July 19, 2019",.,"It’s a soccer shoes, I use it for soccer game, I like it",https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",1.0,"July 8, 2019",Alina,El estilo muy bonito pero me lo mandaron muy pequeño,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"September 5, 2019",mohammed toualeb,Awesome experience. Excellent product.,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"December 27, 2019",Nolberto Ortega,My son's favorite pair,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",4.0,"January 6, 2020",christian stagg guevara,My son soccer practice fits great,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",3.0,"August 3, 2019",Moshe schwartz,Size they make shoes too small,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",4.0,"November 22, 2019",ThunderMug,👍🏻,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"January 28, 2020",SheehyCFC,It was alittle to small,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",4.0,"March 6, 2020",Jaison Umaña,It was great.,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"May 2, 2019",Malik,Nice,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",3.0,"April 22, 2019",Efrain R. DaVila,"I gave a 3 star review because the quality seemed nice, but the fit was too tight. I would suggest ordering a little larger than your normal size. I have wide feet if that helps.",https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"March 6, 2020",Daniela barrios,Muy lindas las zapatillas.,https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8
"adidas Men's Predator 19.4 Firm Ground Soccer Shoe, Black/Black/Gold Metallic, 8.5 M US",5.0,"June 9, 2019",Brandon Piper,"Acabado perfecto, muy bonito y duradero",https://amazon.com/adidas-Predator-Ground-Soccer-Metallic/product-reviews/B07KWW74XT/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8
"adidas Men's Goletto VI FG Shoes, Black/White/Scarlet, 9.5 M US",4.0,"October 20, 2018",TW,"This is a good shoe at a reasonable price.  The only issue that I have is the same issue that I have with most shoes and definitely with all soccer shoes is a small toe box.  I have wide feet and my toes always feel a bit squished in all cleats, not just these.  I just cannot seem to find soccer cleats in a wide.",https://amazon.com/adidas-Goletto-Ground-Black-Scarlet/product-reviews/B07D9CXNNQ/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
